place,url,name,note,address,description,insee,lat,lon,date,rainw_mean,tw_mean,lat_h,lon_h
La Rochelle,https://www.booking.com/hotel/fr/masqhotel.fr.html,Best Western Premier Le Masq Hotel,8.9,"17 Rue de L'ouvrage à Cornes, 17000 La Rochelle, France","Le Best Western Masqhotel est un hôtel design situé à 5 minutes de marche du vieux port de La Rochelle. Il possède des chambres contemporaines, un bar-salon et une connexion Wi-Fi gratuite.

Les chambres et les suites climatisées du Masqhotel comprennent des œuvres d'art originales. Elles sont dotées d'une télévision par satellite à écran plat, d'un bureau et d'un plateau/bouilloire.

Un petit-déjeuner buffet composé de plats chauds et froids est servi chaque matin à l'hôtel. Vous pourrez également vous détendre dans le bar-salon de l'établissement, qui propose un large choix de boissons ainsi que des journaux gratuits.

La réception est ouverte 24h/24. Un service de blanchisserie et un parking privé sont disponibles moyennant des frais supplémentaires.

Cet hôtel certifié Eco-label se trouve à 150 mètres de la gare de La Rochelle et à 6 km de l'aéroport de la ville. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",173000,46.159732,-1.1515951,2025-11-19,1.2571428571428573,13.521428571428572,46.15567,-1.14614
La Rochelle,https://www.booking.com/hotel/fr/ibis-la-rochelle-vieux-port.fr.html,IBIS La Rochelle Vieux Port Centre,8.4,"Place Du Commandant De La Motte Rouge, 17000 La Rochelle, France","Situé dans le quartier du Vieux-Port, dans le centre-ville, l'IBIS La Rochelle Vieux Port Centre propose une connexion Wi-Fi gratuite dans l'ensemble des locaux, un bar, ainsi que des chambres adaptées aux personnes à mobilité réduite.

Les chambres comprennent la climatisation, une télévision, ainsi qu'une salle de bains privative pourvue d'une douche et de toilettes.

Tous les matins, vous savourerez un petit-déjeuner buffet composé de plats sucrés et salés, tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits. Des viennoiseries cuites sur place et des madeleines françaises fraîches sont aussi proposées, ainsi qu'une boisson chaude et un fruit à emporter. En dehors des horaires habituels, un petit-déjeuner plus léger est servi à partir de 4h00.

Enfin, l'IBIS La Rochelle Vieux Port Centre se trouve à 500 mètres de la gare de La Rochelle, à 5 km d'un court de tennis et à 15 km de l'île de Ré. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",173000,46.159732,-1.1515951,2025-11-19,1.2571428571428573,13.521428571428572,46.15559,-1.14844
La Rochelle,https://www.booking.com/hotel/fr/pierre-vacances-centre.fr.html,Résidence Pierre & Vacances Centre,8.0,"14, quai de Marans, 17000 La Rochelle, France","La Résidence Pierre & Vacances Centre vous accueille à La Rochelle, à 5 minutes de marche du vieux port et à 300 mètres de la gare TGV. Elle possède une terrasse et une piscine intérieure chauffée.

Les studios du Pierre & Vacances Centre disposent d'un coin salon et d'une télévision à écran plat. Chaque studio comprend une kitchenette équipée d'un lave-vaisselle, d'un micro-ondes et d'une cafetière électrique.

La résidence est desservie par un ascenseur et accessible aux personnes à mobilité réduite.

Les ascenseurs ne sont pas accessibles aux personnes à mobilité réduite. Notre équipe est là pour vous aider à trouver la meilleure alternative

La Residence Pierre & Vacances Centre bénéficie d’un emplacement idéal pour partir à la découverte de La Rochelle. Vous pourrez également faire une excursion en bateau vers l’île de Ré et le fort Boyard. La plage est à seulement 15 minutes de marche de l’hôtel. Vous pourrez profiter d’un parking sur réservation, sous réserve de disponibilité et moyennant des frais supplémentaires.

Veuillez noter que la piscine est ouverte tous les jours de 9h00 à 19h00. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",173000,46.159732,-1.1515951,2025-11-19,1.2571428571428573,13.521428571428572,46.15571,-1.1465
La Rochelle,https://www.booking.com/hotel/fr/vintage-calme-sur-jardin-en-centre-historique.fr.html,Escapade Vintage avec terrasse en centre historique,9.5,"11 Rue Buffeterie, 17000 La Rochelle, France","L’hébergement Escapade Vintage avec terrasse en centre historique bénéficie d’un emplacement attractif en plein centre de La Rochelle. Offrant une vue sur la ville, il propose une terrasse. Cet hébergement est installé à 1,5 km de : Plage de la Concurrence. Il possède une connexion Wi-Fi gratuite et un service de concierge.

Cet appartement compte 1 chambre, une cuisine avec un réfrigérateur et un four, une télévision à écran plat, un coin salon, ainsi que 1 salle de bains possédant une douche. Des serviettes et du linge de lit sont à disposition.

Vous séjournerez à proximité de ces lieux d’intérêt : Gare de La Rochelle-Ville, L'Espace Encan et Parc des expositions de La Rochelle. L'aéroport le plus proche (Aéroport de La Rochelle - Île de Ré) est à 5 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",173000,46.159732,-1.1515951,2025-11-19,1.2571428571428573,13.521428571428572,46.1624,-1.14806
La Rochelle,https://www.booking.com/hotel/fr/best-western-champlain-france-angleterre.fr.html,Le Champlain,8.8,"30, Rue Rambaud , 17000 La Rochelle, France","L'hôtel Le Champlain est situé en face du parc Charruyer, au cœur de La Rochelle. Il propose des chambres spacieuses et climatisées avec télévision par câble à écran plat et connexion Wi-Fi gratuite.

Toutes les chambres sont desservies par un ascenseur.

Lors de votre séjour, vous pourrez profiter d'un service d'enregistrement rapide, d'une réception ouverte 24h/24, d'un jardin et d'un bar où vous trouverez une sélection de journaux internationaux.

Vous séjournerez à seulement 5 minutes du Vieux-Port. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",173000,46.159732,-1.1515951,2025-11-19,1.2571428571428573,13.521428571428572,46.16386,-1.15392
La Rochelle,https://www.booking.com/hotel/fr/premia-re-classe-la-rochelle-centre-les-minimes.fr.html,Hôtel Eco La Rochelle Centre les Minimes,7.7,"Rue de la Scierie, 17000 La Rochelle, France","L’Hôtel Eco La Rochelle Centre les Minimes est situé à 500 mètres du Vieux Port et à 2 km de la plage des Minimes. L’établissement dispose d’une connexion Wi-Fi gratuite, d’une réception ouverte 24h/24 et d’un parking privé payant.

Décorées dans un style contemporain, les chambres de l’Hôtel Eco La Rochelle Centre les Minimes sont équipées d’une télévision par satellite à écran plat. La salle de bains privative est pourvue d’une douche.

Après avoir dégusté votre petit-déjeuner buffet, vous pourrez vous rendre dans le quartier historique de La Rochelle, situé à 2 km. L’aéroport de La Rochelle se trouve à 11 km, l’aquarium et le centre de conférences à 1 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",173000,46.159732,-1.1515951,2025-11-19,1.2571428571428573,13.521428571428572,46.1485,-1.15341
La Rochelle,https://www.booking.com/hotel/fr/b-amp-b-la-rochelle-centre.fr.html,B&B HOTEL La Rochelle Centre,8.2,"140 Boulevard Joffre, 17000 La Rochelle, France","Situé dans le centre-ville de La Rochelle, à 500 mètres du parc des expositions, le B&B HOTEL La Rochelle Centre propose des chambres climatisées dotées d'une connexion Wi-Fi gratuite. Un parking privé et sécurisé est disponible sur place moyennant des frais supplémentaires.

Ses chambres sont équipées d'une télévision à écran plat et d'une salle de bains privative pourvue d'une douche.

La réception de l'établissement est ouverte 24h/24.

Le B&B HOTEL La Rochelle Centre se trouve à 600 mètres de l'Espace Encan et à 800 mètres de la Grosse Horloge. Quant à l'aéroport de La Rochelle-Île de Ré, le plus proche, vous le rejoindrez à 4 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",173000,46.159732,-1.1515951,2025-11-19,1.2571428571428573,13.521428571428572,46.15463,-1.14435
La Rochelle,https://www.booking.com/hotel/fr/ibis-budget-la-rochelle-centre-la-rochelle.fr.html,ibis Budget La Rochelle Centre gare,8.3,"27 Rue de Périgny, 17000 La Rochelle, France","Proposant un salon commun, une terrasse et un bar, l’établissement ibis Budget La Rochelle Centre gare se trouve à La Rochelle, à 1,8 km de ce lieu d’intérêt : Plage de la Concurrence. Cet hôtel 2 étoiles propose une piscine extérieure ouverte en saison ainsi que des hébergements dotés de la climatisation, d’une connexion Wi-Fi gratuite et d’une salle de bains privative. Cet établissement non-fumeurs vous accueille à 900 mètres de : Gare de La Rochelle-Ville.

Vous bénéficierez d’une armoire et d’une télévision à écran plat. Certains hébergements comprennent également un balcon.

L’établissement ibis Budget La Rochelle Centre gare sert un petit-déjeuner buffet ou continental.

Vous pourrez jouer au billard et au ping-pong sur place.

Parlant anglais, espagnol et français, le personnel de la réception se fera un plaisir de vous renseigner à toute heure de la journée.

Vous séjournerez à proximité de ces lieux d’intérêt : L'Espace Encan, Parc des expositions de La Rochelle et La Rochelle Grosse-Horloge. L'aéroport le plus proche (Aéroport de La Rochelle - Île de Ré) est à 6 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",173000,46.159732,-1.1515951,2025-11-19,1.2571428571428573,13.521428571428572,46.1571,-1.14069
La Rochelle,https://www.booking.com/hotel/fr/hotelfrancoiser.fr.html,Hôtel François 1er,8.3,"13-15 Rue Bazoges, 17000 La Rochelle, France","Possédant un bar, l’établissement Hôtel François 1er se situe dans le centre de La Rochelle, à 1,2 km de ce lieu d’intérêt : Plage de la Concurrence. Cet hôtel 3 étoiles propose un service d'étage et une réception ouverte 24h/24. Un parking privé est disponible sur place.

Tous les hébergements comportent un bureau. Vous bénéficierez d’une salle de bains privative avec une douche et des articles de toilette gratuits. Les hébergements comprennent une connexion Wi-Fi gratuite et certains offrent une vue sur la ville. Vous profiterez d'une télévision à écran plat et d'un sèche-cheveux.

Un petit-déjeuner buffet, continental et végétarien est servi sur place.

Cet établissement dispose d’une terrasse bien exposée.

Vous séjournerez à proximité de ces lieux d’intérêt : Gare de La Rochelle-Ville, Parc des expositions de La Rochelle et L'Espace Encan. L'aéroport le plus proche (Aéroport de La Rochelle - Île de Ré) est à 4 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",173000,46.159732,-1.1515951,2025-11-19,1.2571428571428573,13.521428571428572,46.16084,-1.15187
La Rochelle,https://www.booking.com/hotel/fr/appart-city-cap-affaires-la-rochelle.fr.html,Appart'City Classic La Rochelle Centre,7.6,"8 Rue Franc Lapeyre, 17000 La Rochelle, France","L’Appart'City Classic La Rochelle Centre se situe à 10 minutes à pied de la gare ferroviaire de La Rochelle ainsi qu'à 15 minutes du Vieux-Port et de la vieille ville. Il propose des hébergements contemporains avec un coin salon et une télévision à écran LCD.

Les appartements et studios comprennent une connexion Wi-Fi disponible gratuitement. Certains logements comportent un balcon privé. Leur kitchenette est équipée d'un micro-ondes et d'un réfrigérateur.

La résidence propose un petit-déjeuner buffet composé de pains variés (notamment sans gluten), de viennoiseries ainsi que de boissons chaudes et froides. Des fruits frais, des fromages et des yaourts sont également servis. Vous pourrez acheter des boissons et des collations auprès de la réception.

L’Appart'City met des parkings extérieur et souterrain à votre disposition. Vous séjournerez à 15 minutes en voiture de l’aéroport de La Rochelle-Île de Ré. Vous pourrez visiter l’île de Ré située à seulement 15 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",173000,46.159732,-1.1515951,2025-11-19,1.2571428571428573,13.521428571428572,46.15814,-1.14097
Dijon,https://www.booking.com/hotel/fr/aloft-dijon.fr.html,"Aloft Hotel, By Marriott",8.5,"8 Place Grangier, Centre-ville de Dijon, 21000 Dijon, France","L’établissement Aloft Hotel, By Marriott se trouve à Dijon, à 800 mètres de ce lieu d’intérêt : Gare de Dijon. Il comprend un bar, des hébergements non-fumeurs, ainsi qu'une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. Il est installé à proximité de plusieurs attractions connues, notamment à respectivement 800 mètres, 400 mètres et 1,6 km de : Arrêt de tramway Foch-Gare, Église Saint-Philibert et Parc des expositions et des congrès de Dijon. Le spa et centre de bien-être sur place propose une piscine intérieure, une salle de sport, un sauna et un bain à remous.

Les hébergements comprennent la climatisation, une armoire, une machine à café, un réfrigérateur, un coffre-fort, une télévision à écran plat et une salle de bains privative dotée d’une douche. Certains hébergements offrent une vue sur la ville. Tous proposent une bouilloire.

L’établissement Aloft Hotel, By Marriott sert un petit-déjeuner buffet ou continental.

Cet établissement 4 étoiles dispose d’un hammam.

Le personnel de la réception ouverte 24h/24 parle allemand, anglais, espagnol et français.

Vous séjournerez à respectivement 4,3 km et 4,6 km de ces lieux d’intérêt : Arrêt de tramway CHU - Hopitaux et Arrêt de tramway Université. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 52 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.3235,5.03675
Dijon,https://www.booking.com/hotel/fr/holiday-inn-dijon.fr.html,Holiday Inn Dijon Toison D'or by IHG,8.2,"1 Place Marie de Bourgogne, 21000 Dijon, France","Doté d'un spa avec un sauna, un hammam et une salle de sport, le Holiday Inn Dijon Toison D'or vous accueille en périphérie du centre-ville historique de Dijon, en plein cœur du parc technologique de la Toison d'Or. Il propose des hébergements dotés de la climatisation et d'une connexion Wi-Fi gratuite.

Les chambres sont spacieuses et disposent d'une télévision par satellite à écran plat. Elles affichent une décoration contemporaine ponctuée de touches de couleur. Leur salle de bains privative est pourvue d'équipements du créateur Philippe Starck.

L'établissement sert tous les matins un petit-déjeuner buffet. Son restaurant, le Gallery 412, propose des spécialités françaises traditionnelles et modernes. Un grand choix de vins est disponible au bar Light.

Le Holiday Inn Dijon est à 5 minutes de marche du Zénith et à 15 minutes en tramway de la gare de la ville. Un parking est disponible gratuitement sur place et l'autoroute est accessible en 2 minutes en voiture. Le centre commercial de la Toison d'Or, regroupant 180 magasins, est à seulement 1 minute de marche. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.35533,5.05091
Dijon,https://www.booking.com/hotel/fr/vertigo.fr.html,"Vertigo Hotel, Dijon, a Member of Design Hotels",8.3,"3 rue Devosge, 21000 Dijon, France","Proposant une piscine intérieure, un spa Nuxe et un centre de bien-être, le Vertigo - Design Hotels est un hôtel design situé à Dijon. Vous bénéficierez gratuitement d'une connexion Wi-Fi disponible dans l'ensemble de l'établissement, de vélos, d'un sauna et d'un hammam.

Décorées individuellement, les chambres climatisées possèdent des lits suspendus, une télévision par satellite à écran plat, une machine à café et offrent une vue sur la ville ainsi que sur le jardin. Leur salle de bains privative est pourvue d'une douche, de peignoirs et d'un sèche-cheveux.

Le petit-déjeuner est servi chaque matin dans le salon commun ou dans le confort de votre chambre, moyennant des frais supplémentaires. L'hôtel comporte également un bar préparant des boissons et des repas légers.

Vous séjournerez à 400 mètres de l'église Saint-Philibert et à 500 mètres de la gare ferroviaire de Dijon. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.32435,5.03436
Dijon,https://www.booking.com/hotel/fr/ibis-central.fr.html,ibis Styles Dijon Central,8.2,"3, Place Grangier, Centre-ville de Dijon, 21000 Dijon, France","Situé dans une zone piétonne, au cœur du quartier historique de Dijon, l'hôtel ibis Styles Dijon Central se trouve à seulement 1 km de la gare de Dijon. Il propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite.

L'hôtel ibis Styles Dijon Central dispose de chambres climatisées et insonorisées ainsi que d'une salle de conférences à l'organisation fiable et gérée par un personnel qualifié.

Le succès de l'hôtel ibis Styles Dijon Central est étroitement lié à ses restaurants gastronomiques, Le Central et son restaurant de style brasserie. Après avoir dégusté un savoureux repas, vous pourrez découvrir la ville de Dijon et ses innombrables sites d'intérêt.

Le palais des Ducs de Bourgogne se trouve à 400 mètres de l'établissement. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.32303,5.03791
Dijon,https://www.booking.com/hotel/fr/mama-shelter-dijon.fr.html,Mama Shelter Dijon,8.6,"8 rue du Docteur Maret, Centre-ville de Dijon, 21000 Dijon, France","Proposant un bar, l’établissement Mama Shelter Dijon se trouve à Dijon dans la région Bourgogne, à respectivement 200 mètres et 700 mètres de ces lieux d’intérêt : Église Saint-Philibert et Gare de Dijon. Cet hôtel 4 étoiles propose une connexion Wi-Fi gratuite, une réception ouverte 24h/24 et un service de concierge. Un parking privé est disponible sur place.

Tous les hébergements proposent un bureau. Vous bénéficierez de la climatisation, d’une télévision à écran plat, ainsi que d’une salle de bains privative avec une douche et des articles de toilette gratuits. Certains hébergements comprennent également une terrasse. Vous profiterez aussi d’un réfrigérateur.

L’établissement Mama Shelter Dijon sert un petit-déjeuner buffet ou continental. Sur place, vous pourrez profiter d’un restaurant qui propose de nombreux plats français et grillades au barbecue, ainsi que des options végétariennes, sans lactose et végétaliennes.

Vous séjournerez à respectivement 600 mètres et 1,8 km de ces lieux d’intérêt : Arrêt de tramway Foch-Gare et Parc des expositions et des congrès de Dijon. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 51 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.32221,5.0339
Dijon,https://www.booking.com/hotel/fr/tidijon.fr.html,Oceania Le Jura Dijon,8.7,"14 Avenue Foch, 21000 Dijon, France","L'Oceania Le Jura Dijon vous accueille dans le centre-ville, à 200 mètres de la gare et à 10 minutes de tramway du Palais des Congrès. Il propose des chambres dotées d'une connexion Wi-Fi gratuite et d'une vue sur le jardin.

La plupart des chambres sont spacieuses, insonorisées et pourvues d'une télévision par câble à écran plat.

Chaque matin, l'hôtel Le Jura propose un petit-déjeuner buffet qui peut être servi dans votre chambre. Vous pourrez savourer un verre au bar et trouverez des distributeurs automatiques sur place.

Enfin, vous profiterez d'une piscine intérieure chauffée, d'un hammam et d'une salle de sport. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.32363,5.0303
Dijon,https://www.booking.com/hotel/fr/le-jacquemart.fr.html,Hotel Le Jacquemart,8.6,"32 Rue Verrerie, Centre-ville de Dijon, 21000 Dijon, France","Situé au cœur de Dijon, capitale de la Bourgogne, près du Palais des Ducs de Bourgogne, l'hôtel Le Jacquemart bénéficie d’une situation privilégiée dans le quartier des Antiquaires.

Que vous soyez en vacances, de passage ou en congrès, cette charmante demeure du XVIIIe siècle avec ses 31 chambres vous réserve le meilleur accueil dans un cadre unique, pour votre plus grand plaisir.

Profitez de votre séjour à Dijon pour arpenter les rues piétonnes et découvrir les lieux célèbres de la ville tels que le musée des Beaux-Arts et la célèbre « Chouette » de l’église Notre-Dame. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.32357,5.04355
Dijon,https://www.booking.com/hotel/fr/des-ducs-dijon.fr.html,Hôtel des Ducs,8.6,"5, rue Lamonnoye, Centre-ville de Dijon, 21000 Dijon, France","L’Hôtel des Ducs se trouve dans le centre historique de Dijon, classé au patrimoine mondial de l’UNESCO, à 50 mètres du palais des ducs. L’établissement se compose d’un bâtiment principal (l’Hôtel des Ducs) et de 2 annexes (la Maison des Ducs située à 150 mètres et l’Hôtel et Résidence des Ducs, à 300 mètres de l'hôtel).

Vous trouverez un bar sur place, et une connexion Wi-Fi est disponible gratuitement. L’Hotel Des Ducs propose un petit-déjeuner buffet tous les matins, et vous pourrez vous détendre avec un verre sur la terrasse.

Les chambres de l’Hotel Des Ducs disposent d’un téléphone, d’une télévision à écran plat et d’une salle de bains privative avec une baignoire ou une douche. Les chambres sont desservies par un ascenseur, et certaines sont climatisées.

L’Hotel Des Ducs se trouve à moins de 50 mètres du musée des beaux-arts, de l’opéra et du quartier commerçant de la ville. La route des vins de Bourgogne est accessible en seulement 10 minutes en voiture. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.32182,5.04385
Dijon,https://www.booking.com/hotel/fr/residhome-dijon-cite-des-vignes.fr.html,Residhome Dijon Cité Des Vignes,8.5,"1 Avenue de l'Ouche, 21000 Dijon, France","L’établissement Residhome Dijon Cité Des Vignes vous accueille à Dijon, à respectivement 900 mètres et 900 mètres de ces lieux d’intérêt : Église Saint-Philibert et Gare de Dijon. Il comprend des hébergements avec une télévision à écran plat. Une connexion Wi-Fi gratuite est fournie et un parking privé est disponible sur place.

Chaque hébergement comprend la climatisation. Vous bénéficierez d’une salle de bains privative, ainsi que d’une kitchenette dotée d’un réfrigérateur, d’un lave-vaisselle, d’un micro-ondes et d’une plaque de cuisson.

L’établissement Residhome Dijon Cité Des Vignes sert un petit-déjeuner buffet ou continental.

Vous séjournerez à respectivement 800 mètres et 3,1 km de ces lieux d’intérêt : Arrêt de tramway Foch-Gare et Parc des expositions et des congrès de Dijon. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 50 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.31833,5.02816
Dijon,https://www.booking.com/hotel/fr/city-loft.fr.html,City Loft Apparthotel,8.3,"96 rue des Godrans, Centre-ville de Dijon, 21000 Dijon, France","Idéalement situé au cœur du quartier piétonnier, le City Loft Apparthotel se trouve près du palais des ducs.

Anciennement connu comme le magasin Au Pauvre Diable, le bâtiment possède 53 appartements joliment meublés, allant d’appartements simples à des appartements quadruples. Chaque appartement est équipé de la climatisation, d'une kitchenette complète avec plaques de cuisson, réfrigérateur et micro-ondes, d'un coffre-fort et d'une télévision.

Pendant votre séjour à Dijon, prenez le temps de découvrir les célèbres produits de la ville, tels que la moutarde, le pain d’épice et la crème de cassis. La ville compte également un auditorium et une université réputée. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.32263,5.03816
Dijon,https://www.booking.com/hotel/fr/nomad-dijon.fr.html,Nomad Hotel Dijon,8.7,"30 Rue des Perrières, 21000 Dijon, France","L’établissement Nomad Hotel Dijon se situe à Dijon, à respectivement 300 mètres et 300 mètres de ces lieux d’intérêt : Gare de Dijon et Arrêt de tramway Foch-Gare. Tous les hébergements de cet hôtel 3 étoiles offrent une vue sur la ville. Vous pourrez profiter d'un jardin et d'un bar. Un parking privé est disponible sur place.

Les hébergements disposent d’une connexion Wi-Fi gratuite ainsi que d’une salle de bains privative dotée d’une douche et d'un sèche-cheveux. Certains comportent également une terrasse. Vous profiterez d'un bureau et d'une télévision.

L’établissement Nomad Hotel Dijon sert un petit-déjeuner buffet ou continental.

L’établissement Nomad Hotel Dijon comporte un centre d’affaires et une piscine intérieure. Le personnel de la réception ouverte 24h/24 parle anglais, espagnol et français.

Vous séjournerez à respectivement 700 mètres et 2,4 km de ces lieux d’intérêt : Église Saint-Philibert et Parc des expositions et des congrès de Dijon. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 51 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.32448,5.02761
Dijon,https://www.booking.com/hotel/fr/aparthotel-adagio-access-dijon-republique.fr.html,Aparthotel Adagio Access Dijon République,8.5,"33 rue de Mulhouse, 21000 Dijon, France","Situé dans le centre-ville de Dijon, à seulement 3 minutes à pied de la place de la République, l'Aparthotel Adagio Access Dijon République propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Le musée des Beaux-Arts est à 15 minutes à pied.

Climatisées, tous les hébergements disposent d'une pièce à vivre avec une télévision, d'un bureau et d'une salle de bains munie d'un sèche-cheveux. Leur cuisine entièrement équipée possède un micro-ondes, des plaques de cuisson et un réfrigérateur.

Vous pourrez préparer des repas faits maison dans le studio ou l'appartement. Un petit-déjeuner buffet est servi chaque matin dans la salle prévue à cet effet de l'établissement, tandis que les enfants de 4 à 11 ans profiteront de tarifs réduits. Vous trouverez des épiceries et des restaurants à quelques minutes à pied.

Classé bâtiment respectueux de l'environnement en raison de son toit photovoltaïque, l'appart'hôtel est facilement accessible en transports en commun. Le tramway et le bus L3 assurent un accès direct à la gare de Dijon, qui est à 500 mètres du parc des expositions de Dijon Congrexpo. Vous pourrez utiliser le parking privé sur place, moyennant des frais supplémentaires. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.32561,5.04935
Dijon,https://www.booking.com/hotel/fr/appart-39-odalys-les-cordeliers.fr.html,Appart'hôtel Odalys City - Dijon Centre Les Cordeliers,8.0,"3/5, rue Turgot, Centre-ville de Dijon, 21000 Dijon, France","L’Appart'hôtel Odalys City - Dijon Centre Les Cordeliers vous accueille dans le centre historique de Dijon. Cet appart'hôtel propose des chambres avec salle de bains privative et des hébergements indépendants. Vous pourrez vous détendre dans le jardin ou le hammam.

Tous les hébergements de l'Appart'hôtel Odalys City - Dijon Centre Les Cordeliers possèdent une salle d'eau privative comportant un sèche-cheveux et des articles de toilette gratuits. Vous bénéficierez également d’une connexion Wi-Fi gratuite et d’une télévision par câble.

Les appartements comprennent une cuisine équipée d’un lave-vaisselle, d’un micro-ondes et d’une bouilloire électrique. Des restaurants et des bars vous attendent à quelques pas.

Vous séjournerez à 500 mètres du Palais des Ducs et du musée des Beaux-Arts, et à 1,5 km de la gare de Dijon-Ville. Le parc des expositions Congrexpo de Dijon se trouve à 1,5 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",212310,47.3215806,5.0414701,2025-11-19,4.828571428571428,10.735714285714286,47.31817,5.04008
